# written by Matlab function writeModemDatafile
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 29.147 101.507
> 22 120
1.000000E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -1.062070E-01   -6.902968E+00    1.499160E+01
1.000000E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.141332E+02    5.236320E+01    7.495801E+00
1.000000E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.101767E+02   -1.410490E+02    7.495801E+00
1.000000E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -4.793186E+00    1.552875E+01    1.499160E+01
1.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX   -1.072049E+00   -6.076597E+00    1.178152E+01
1.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.017448E+02    4.245874E+01    5.890761E+00
1.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -7.295052E+01   -1.026125E+02    5.890761E+00
1.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -8.688602E+00    1.086125E+01    1.178152E+01
3.333330E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    1.881253E+00   -9.825239E+00    8.893539E+00
3.333330E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    8.576780E+01    4.400484E+01    4.446769E+00
3.333330E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -4.159816E+01   -7.072411E+01    4.446769E+00
3.333330E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -1.165051E+01    4.804373E+00    8.893539E+00
6.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    1.158339E+01   -8.991087E+00    6.247574E+00
6.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    6.418548E+01    4.241882E+01    3.123787E+00
6.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -2.403923E+01   -4.467652E+01    3.123787E+00
6.666670E-01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -1.151981E+01    1.834291E-02    6.247574E+00
1.333333E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    1.481672E+01    4.273977E-01    4.243951E+00
1.333333E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    4.488736E+01    3.577677E+01    2.121976E+00
1.333333E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.368994E+01   -2.823390E+01    2.121976E+00
1.333333E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -9.412171E+00   -2.670674E+00    4.243951E+00
2.702703E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    8.972043E+00    5.304954E+00    2.767302E+00
2.702703E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    3.103055E+01    2.697505E+01    1.383651E+00
2.702703E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -7.229784E+00   -1.716466E+01    1.383651E+00
2.702703E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -6.982927E+00   -3.513535E+00    2.767302E+00
5.347594E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    4.080690E+00    3.408362E+00    1.851238E+00
5.347594E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    2.217112E+01    2.165572E+01    9.256188E-01
5.347594E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -4.169436E+00   -1.024163E+01    9.256188E-01
5.347594E+00 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -5.057257E+00   -3.640903E+00    1.851238E+00
1.063830E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    3.705168E+00    2.311620E+00    1.217241E+00
1.063830E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.508472E+01    1.742906E+01    6.086203E-01
1.063830E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -2.691501E+00   -5.837356E+00    6.086203E-01
1.063830E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -3.156481E+00   -3.370706E+00    1.217241E+00
2.127660E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    2.783635E+00    2.123847E+00    7.613550E-01
2.127660E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    8.150605E+00    1.264134E+01    3.806775E-01
2.127660E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.608108E+00   -3.502295E+00    3.806775E-01
2.127660E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -1.605514E+00   -2.626786E+00    7.613550E-01
4.273504E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    2.020845E+00    1.743909E+00    4.604602E-01
4.273504E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    3.898264E+00    8.190340E+00    2.302301E-01
4.273504E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -9.906723E-01   -2.117128E+00    2.302301E-01
4.273504E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -6.344391E-01   -1.680934E+00    4.604602E-01
8.547009E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    1.290463E+00    1.274072E+00    2.711145E-01
8.547009E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.947932E+00    4.891321E+00    1.355573E-01
8.547009E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -6.020133E-01   -1.259621E+00    1.355573E-01
8.547009E+01 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -2.479397E-01   -9.447199E-01    2.711145E-01
1.694915E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    9.389712E-01    8.983105E-01    1.597899E-01
1.694915E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    1.081334E+00    2.748563E+00    7.989493E-02
1.694915E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -3.993221E-01   -7.666996E-01    7.989493E-02
1.694915E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -8.159653E-02   -4.473435E-01    1.597899E-01
3.412969E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    7.139767E-01    6.471434E-01    9.565871E-02
3.412969E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    6.850592E-01    1.575304E+00    4.782936E-02
3.412969E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -2.789466E-01   -4.538116E-01    4.782936E-02
3.412969E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -8.595628E-02   -2.113966E-01    9.565871E-02
6.849315E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    4.614283E-01    4.768218E-01    5.830853E-02
6.849315E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    5.068024E-01    9.437890E-01    2.915427E-02
6.849315E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.653254E-01   -2.709130E-01    2.915427E-02
6.849315E+02 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -9.381496E-02   -1.454977E-01    5.830853E-02
1.369863E+03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXX    2.091753E-01    3.914992E-01    3.844822E-02
1.369863E+03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZXY    3.010801E-01    5.595563E-01    1.922411E-02
1.369863E+03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYX   -1.158000E-01   -2.017780E-01    1.922411E-02
1.369863E+03 102   29.203  101.537    -3750.024   -31250.020    -4561.000 ZYY   -1.113370E-02   -9.008197E-02    3.844822E-02
3.125000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX    2.797791E+01    4.915701E+01    4.631066E+01
3.125000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    2.058191E+02    2.006411E+02    2.315533E+01
3.125000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -4.855821E+02   -5.665186E+02    2.315533E+01
3.125000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY   -2.067994E+02   -1.753156E+02    4.631066E+01
6.250000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX    1.414156E+01    3.667650E+01    3.298294E+01
6.250000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    1.603516E+02    1.392660E+02    1.649147E+01
6.250000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -3.289518E+02   -3.926276E+02    1.649147E+01
6.250000E-03 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY   -1.499199E+02   -1.454156E+02    3.298294E+01
1.250000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX    2.127983E+00    2.303827E+01    2.325234E+01
1.250000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    1.234977E+02    9.981030E+01    1.162617E+01
1.250000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -2.132664E+02   -2.654360E+02    1.162617E+01
1.250000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY   -9.139500E+01   -1.226796E+02    2.325234E+01
2.500000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -2.918507E+00    1.465863E+01    1.647090E+01
2.500000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    9.356255E+01    7.911309E+01    8.235448E+00
2.500000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -1.436373E+02   -1.684994E+02    8.235448E+00
2.500000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY   -3.733793E+01   -9.494128E+01    1.647090E+01
5.000000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -7.077641E+00    9.377296E+00    1.180913E+01
5.000000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    6.416674E+01    6.383742E+01    5.904567E+00
5.000000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -1.090983E+02   -1.087931E+02    5.904567E+00
5.000000E-02 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY   -3.244029E+00   -5.951669E+01    1.180913E+01
1.000000E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -1.014500E+01    4.199287E+00    8.415476E+00
1.000000E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    3.940273E+01    4.667768E+01    4.207738E+00
1.000000E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -8.440200E+01   -7.948409E+01    4.207738E+00
1.000000E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    9.858478E+00   -2.928273E+01    8.415476E+00
1.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -1.011725E+01    8.575960E-02    6.483563E+00
1.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    2.869088E+01    3.499379E+01    3.241782E+00
1.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -6.438412E+01   -6.696351E+01    3.241782E+00
1.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    1.128479E+01   -1.497967E+01    6.483563E+00
3.333330E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -7.647425E+00   -3.410286E+00    4.504013E+00
3.333330E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    1.896891E+01    2.439745E+01    2.252007E+00
3.333330E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -4.012047E+01   -5.195465E+01    2.252007E+00
3.333330E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    9.540891E+00   -5.260752E+00    4.504013E+00
6.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -4.160335E+00   -4.210522E+00    2.934425E+00
6.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    1.204771E+01    1.661323E+01    1.467213E+00
6.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -2.246070E+01   -3.544163E+01    1.467213E+00
6.666670E-01 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    7.274839E+00   -1.054944E+00    2.934425E+00
1.333333E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -1.771704E+00   -2.920141E+00    1.879133E+00
1.333333E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    7.735556E+00    1.110317E+01    9.395663E-01
1.333333E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -1.290373E+01   -2.268068E+01    9.395663E-01
1.333333E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    5.841111E+00   -4.988983E-02    1.879133E+00
2.702703E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -1.095007E+00   -2.064251E+00    1.275083E+00
2.702703E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXY    5.591465E+00    8.055508E+00    6.375414E-01
2.702703E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYX   -7.425478E+00   -1.482446E+01    6.375414E-01
2.702703E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZYY    5.474605E+00    3.317995E-01    1.275083E+00
5.347594E+00 103   29.295  101.541     6249.976   -31250.020    -4471.000 ZXX   -5.202944E-01   -1.744394E+00    9.220999E-01
